dataset_id__Mareckova,cell_type,pathway,set_size__Mareckova,ES__Mareckova,NES__Mareckova,nominal_p_value__Mareckova,leading_edge_genes__Mareckova,within_cell_type_FDR__Mareckova,global_dataset_FDR__Mareckova,significant_within_cell_type_fdr_0_25__Mareckova,significant_global_dataset_fdr_0_25__Mareckova,dataset_id__Huang,set_size__Huang,ES__Huang,NES__Huang,nominal_p_value__Huang,leading_edge_genes__Huang,within_cell_type_FDR__Huang,global_dataset_FDR__Huang,significant_within_cell_type_fdr_0_25__Huang,significant_global_dataset_fdr_0_25__Huang,direction_concordant,significant_both_within_fdr_0_25,concordance_class
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_COMPLEMENT,135,0.24714655084718365,1.0892018308016072,0.28110599078341014,DUSP6;CTSV;CLU;ERAP2;C3;CASP10;MMP14;APOC1;PLSCR1;SRC;LTA4H;LGMN;ANG;TFPI2,0.3698763036623818,0.4133911629167796,False,False,Huang_GSE214411,152,0.30604421098458184,1.4731428815878742,0.007653061224489796,SERPINE1;APOC1;DUSP5;FDX1;DYRK2;MMP14;PIM1;PLAT;ACTN2;GZMB;FYN;PREP;CEBPB;FN1;CXCL1;PPP4C;LGALS3;GNB2;FCER1G;CD55;CTSH;CASP7;CASP3;PPP2CB;F3;DOCK10;PIK3CA;MAFF;CASP1;XPNPEP1;HSPA1A;KYNU;F10;S100A13;CBLB;RCE1;RAF1;APOBEC3G;GNAI3;TIMP2;GNB4;ERAP2;EHD1;PLAUR;LAMP2;PLSCR1;CASP9,0.019132653061224487,0.014508172937421415,True,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_DNA_REPAIR,143,-0.2492982206689175,-1.2022959864511253,0.11351351351351352,GTF2B;TAF9;MRPL40;ADRM1;FEN1;POLR2E;EDF1;POLR3C;RALA;ERCC1;POLR1D;NELFCD;MPG;NT5C;CLP1;GTF2H5;GTF2A2;DAD1;TSG101;TMED2;RFC2;AK1;POLR2K;BRF2;SDCBP;DGCR8;VPS37D;ERCC4;NME3;SAC3D1;MPC2;POLR3GL;POLR2C;SUPT4H1;GMPR2;TAF12;HPRT1;ADA,0.19571295433364402,0.21519149481234792,True,True,Huang_GSE214411,143,-0.1889172226371314,-0.8820091433159503,0.7532679738562091,FEN1;TP53;LIG1;NME1;SAC3D1;GTF2H3;DDB1;USP11;VPS37B;NELFB;NCBP2;SEC61A1;TARBP2;ADA;RBX1;SMAD5;SUPT4H1;POLR3C;POLR2I;TYMS;CSTF3;GUK1;TAF1C;ERCC5;SNAPC5;VPS28;APRT;POLR2D;CLP1;POLA2;ZWINT;UMPS;HCLS1;SNAPC4;CETN2;DDB2;POLR3GL;POLD3;RFC3;CANT1;NPR2;XPC;POLA1,0.8187695368002272,0.7929136566907465,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_E2F_TARGETS,182,0.35541671779137685,1.6366225195100768,0.0015015015015015015,BIRC5;PTTG1;CDKN2A;TRIP13;MKI67;ATAD2;TOP2A;CDC20;CCNB2;CDK1;SHMT1;CDKN3;RFC3;ORC2;MCM5;RFC1;CKS2;MTHFD2;TCF19;RAD51AP1;AURKA;SPAG5;TACC3;RRM2;CENPM;CCP110;GINS4;CENPE;HELLS;NBN;STAG1;MCM4;POLD3;HMMR;GINS1;NCAPD2;MCM7;PA2G4;MAD2L1;UBE2T;LIG1;MCM2;PLK4;RACGAP1;CHEK2;TK1;HUS1;SMC4;MELK;CDKN1A;ZW10;DEK;TP53;MCM3,0.009025270758122744,0.011689070718877849,True,True,Huang_GSE214411,186,-0.28427502563690177,-1.3638615671259136,0.022727272727272728,AURKB;JPT1;PPP1R8;GINS4;HELLS;PLK1;MAD2L1;RRM2;RAD51C;NCAPD2;HNRNPD;MCM5;SMC3;TMPO;DCTPP1;POP7;LMNB1;HMGB3;ORC6;POLA2;CENPE;ZW10;RPA1;TACC3;CTCF;CIT;TUBB;TCF19;GINS3;BRCA2;TUBG1;CSE1L;POLD3;TOP2A;BRCA1;RFC3;MKI67;ILF3;UBE2T;RAD51AP1;SMC1A;DLGAP5;DIAPH3;MCM3;XPO1;TIMELESS;RAD21,0.047348484848484855,0.038358266206367474,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,176,0.3510967523560151,1.6147660972988578,0.0015600624024961,SPP1;POSTN;FBN2;ITGA2;SDC4;NTM;MYLK;MFAP5;FAP;MMP14;HTRA1;PTHLH;SNTB1;FSTL1;BGN;GLIPR1;LAMA2;GJA1;ID2;FBLN5;CAP2;TFPI2;SFRP1;ACTA2;MYL9;IGFBP3;COL6A3;ITGB5;NOTCH2;TGFBI;COL11A1;IGFBP4;CALD1;TGM2;THBS1;ITGB1;TAGLN;PRRX1;MCM7;COLGALT1;LOXL1;SAT1;MGP;PDGFRB;ITGAV;COL5A1;FMOD;SFRP4,0.009025270758122744,0.011689070718877849,True,True,Huang_GSE214411,182,0.29088482377879904,1.4575288687340369,0.00954653937947494,TGFB1;THBS1;SERPINE1;VIM;GADD45A;SERPINE2;PDGFRB;SAT1;TIMP3;IGFBP3;MMP14;FZD8;GEM;CCN2;ID2;ELN;TNFRSF12A;DCN;PTX3;TGFBR3;FN1;ITGA5;CXCL1;FGF2;VEGFA;GAS1;SDC4;ENO2;PDLIM4;MATN2;COPA;COL12A1;IL15;TGM2;GADD45B;EMP3;ITGAV;FAP;RGS4;WIPF1;COL5A2;AREG;VEGFC;CD44;SLC6A8,0.022729855665416528,0.017667584399522974,True,True,True,True,concordant_positive
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_ESTROGEN_RESPONSE_EARLY,157,0.29113881895017635,1.2923412828463485,0.0703125,KRT18;CCND1;ABAT;ELF3;MYBL1;PODXL;HSPB8;KRT8;CLDN7;SCNN1A;ZNF185;GJA1;FLNB;MREG;MUC1;B4GALT1;SLC7A5;WWC1;KAZN;MYBBP1A;DEPTOR;CALB2;SLC22A5;IGFBP4;MED24;TGM2;SLC24A3;CANT1;IGF1R;RRP12;GAB2;TPD52L1;WFS1;CELSR1;TFAP2C;IL6ST;TIAM1;ALDH3B1;RAPGEFL1;AKAP1;AMFR;RPS6KA2;PMAIP1,0.146484375,0.15980113636363635,True,True,Huang_GSE214411,168,0.22614256180074288,1.1228961199917649,0.17974683544303796,MYC;HES1;EGR3;KLF10;KLF4;HSPB8;ADD3;NXT1;TIPARP;BHLHE40;AMFR;TOB1;SLC19A2;SLC2A1;IGF1R;ABLIM1;RARA;UGCG;LRIG1;XBP1;GREB1;GLA;PMAIP1;NBL1;SIAH2;TGM2;FRK;ISG20L2;AQP3;TSKU;FOS;SLC7A5;MED13L;RRP12;AREG;CD44;TMEM164,0.27234369006520903,0.229569444757039,False,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_ESTROGEN_RESPONSE_LATE,142,0.34010430952193416,1.5059594987791327,0.007898894154818325,AGR2;CXCL14;CDH1;ASS1;SGK1;CCND1;PERP;HSPB8;TOP2A;CDC20;SCNN1A;STIL;HOMER2;ID2;TFPI2;FLNB;SLC29A1;SLC7A5;PDCD4;CD9;SNX10;SLC22A5;IGFBP4;CDC6;SLC24A3;SERPINA5;XRCC3;TST;ATP2B4;CA2;DLG5;PLXNB1;TPD52L1;WFS1;TFAP2C;IL6ST;PLK4;TIAM1;ALDH3B1;RAPGEFL1;AMFR;RPS6KA2;PLAAT3;MOCS2;ITPK1;HSPA4L;DHCR7;RABEP1;ANXA9;MYOF;DNAJC12,0.0232320416318186,0.028464483440786753,True,True,Huang_GSE214411,163,-0.22465901931374044,-1.0672899583272724,0.30633802816901406,RAPGEFL1;XRCC3;CELSR2;SORD;WFS1;AGR2;FARP1;PKP3;PGR;TOP2A;SLC26A2;SERPINA5;TFF3;MOCS2;UNC13B;HOMER2;SEMA3B;TST;CA12;CCND1;RPS6KA2;SLC1A4;SCNN1A,0.4232771054116761,0.3668718900227714,False,False,False,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_FATTY_ACID_METABOLISM,129,-0.33419917299710816,-1.5868237464828496,0.002631578947368421,LDHA;ALDH1A1;LGALS1;HSD17B10;CBR1;AADAT;SDHC;MCEE;ACADM;FASN;IDH3B;ACAA2;BPHL;HSP90AA1;CRAT;ETFDH;ECI1;APEX1;NTHL1;GABARAPL1;HIBCH;MDH1;PPARA;ACADS;RDH11;NSDHL;ECHS1;PTPRG;UGDH;PTS;ACOX1;GLUL;GSTZ1;IDH3G;ACAT2;FH;ERP29;SUCLG1;D2HGDH;UROS;ALDH3A2;HSD17B11;MLYCD;EPHX1;SUCLA2;PDHB;HCCS;SDHD;PRDX6;IDI1;HMGCL;PDHA1;ENO3;ACAA1;GCDH;ECI2;SMS;ACADVL;DECR1;ACSL1;SDHA;GRHPR;HADHB;OSTC;ODC1;ALDH9A1;ACOT2;CA4,0.011961722488038277,0.01564455569461827,True,True,Huang_GSE214411,133,0.2324411452720111,1.1117197669791528,0.21794871794871795,APEX1;MCEE;UGDH;IDI1;PRDX6;SMS;ALDOA;MDH1;GABARAPL1;TP53INP2;SUCLG2;ENO2;LDHA;PTS;ACADVL;EPHX1;HSP90AA1;DLST;HSPH1;HSD17B11;AUH;HADHB;GLUL;ACADM;HMGCS1;SDHD;LTC4S;SDHA;CPOX;GRHPR;ACOX1,0.3205128205128205,0.2741493307531043,False,False,False,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_G2M_CHECKPOINT,174,0.42805518380519847,1.938169348190056,0.0014947683109118087,NUSAP1;BIRC5;UBE2C;PTTG1;KNL1;CCND1;MT2A;CENPF;TPX2;PRC1;MKI67;SLC38A1;CCNA2;TOP2A;CDC20;CCNB2;CDK1;KIF20B;STIL;KIF23;CDKN3;CDC7;MCM5;CKS2;EFNA5;DBF4;AURKA;NUP50;E2F1;RBL1;TACC3;MEIS2;SLC7A5;NOTCH2;CENPE;INCENP;KIF11;CDC6;STAG1;RPS6KA5;HMMR;TTK;TENT4A;HIRA;MAD2L1;MCM2;CBX1;PLK4;RACGAP1;HIF1A;TOP1;NCL;UPF1;HUS1;SMC4,0.009025270758122744,0.011689070718877849,True,True,Huang_GSE214411,177,-0.279826845401005,-1.3427753006371346,0.0296875,NUP50;E2F1;HNRNPU;ATRX;CBX1;SMC2;STMN1;KIF20B;AURKB;JPT1;SMARCC1;NUSAP1;HMGN2;GINS2;DTYMK;PRC1;PLK1;MAD2L1;TRAIP;HNRNPD;MCM5;TMPO;LMNB1;HMGB3;ORC6;POLA2;CENPE;TACC3;CTCF;UPF1;NUMA1;DBF4;KIF23;BRCA2;TOP2A;MKI67;KIF15;ILF3;CASP8AP2;SMC1A;TPX2;INCENP;CHAF1A;MCM3;MARCKS;XPO1;RBL1;CCND1;RAD21;CENPF;KNL1,0.05709134615384615,0.04788306451612903,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_GLYCOLYSIS,161,-0.19990988299979295,-0.980911835427977,0.5070422535211268,TALDO1;GALK2;MPI;B4GALT2;GALE;RPE;ENO1;SAP30;MDH1;SDC2;UGP2;NASP;LHPP;PPP2CB;SOD1;NSDHL;PAXIP1;PHKA2;GLCE;GMPPA;CASP6;CLN6;SLC35A3;PSMC4;KDELR3;AGL;RBCK1;FKBP4;HAX1;CD44;DDIT4;GALK1;ALDH7A1;B4GALT4;AKR1A1;B4GALT7;ANKZF1;GUSB;TFF3;COPB2;ABCB6;CHST12;PGAM1;P4HA2;CACNA1H;NOL3;CHST2;ALDH9A1;TXN;NT5E,0.5668422372711311,0.6221377343817507,False,False,Huang_GSE214411,167,0.23610140300368992,1.1635856654651928,0.15789473684210525,SLC16A3;PHKA2;IGFBP3;EGLN3;GNE;IRS2;DCN;VLDLR;ANGPTL4;ALDOA;FAM162A;AK3;VEGFA;ENO1;MDH1;ALDH7A1;GALK2;IER3;ENO2;LDHA;CITED2;P4HA1;HOMER1;PPP2CB;SLC35A3;AK4;PGK1;MXI1;EXT2;UGP2;EGFR;HAX1;TPST1;SAP30;PGM2;ARPP19;CD44;B4GALT4;PDK3;CACNA1H;B4GALT1;BPNT1;IDUA;HK2;PRPS1;CDK1,0.24671052631578946,0.20308004738534438,True,True,False,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HEDGEHOG_SIGNALING,28,0.376868031820519,1.2429439559870277,0.17625899280575538,DPYSL2;MYH9;NRP2;ETS2;CNTFR;AMOT;CRMP1;CELSR1;NRP1,0.2592044011849344,0.28894916853402525,False,False,Huang_GSE214411,29,0.20659427223259375,0.7430812975102027,0.8641425389755011,ACHE;VLDLR;VEGFA;PML,0.8882309400444115,0.884131366338646,False,False,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HEME_METABOLISM,152,-0.24158068484814044,-1.178835112754238,0.1239193083573487,ADIPOR1;PC;ATP6V0A1;ARHGEF12;GMPS;BLVRB;ATG4A;SLC25A38;FBXO7;KLF3;VEZF1;ARL2BP;PPP2R5B;PGLS;SELENBP1;CTNS;UBAC1;DCAF10;NARF;MARK3;LAMP2;USP15;FOXJ2;RAD23A;FBXO9;KDM7A;RCL1;RNF123;CAT;GCLM;PPOX;BNIP3L;NR3C1;ISCA1;HAGH;AGPAT4;SLC2A1;EZH1;CDR2;CDC27;RBM5;EPOR;BPGM;DAAM1;HTRA2;SLC25A37;SPTB;RNF19A;UROS;MKRN1;PRDX2;MOSPD1;YPEL5;MGST3;ASNS;SDCBP;GDE1;MBOAT2;TMEM9B;ABCB6;ELL2;GLRX5;P4HA2;SMOX;PSMD9;HEBP1;AQP3,0.20283479960899317,0.22659022659022657,True,True,Huang_GSE214411,159,0.29032889784656535,1.4373898220910764,0.007228915662650603,TENT5C;SLC25A37;HEBP1;ADIPOR1;CLIC2;ISCA1;MAP2K3;SLC2A1;NARF;BACH1;HTRA2;NUDT4;SLC25A38;SDCBP;FECH;RBM38;TOP1;YPEL5;FBXO7;BTG2;MXI1;BNIP3L;AGPAT4;FN3K;AQP3;SLC10A3;SLC4A1;LPIN2;MBOAT2;FOXJ2;NEK7;ELL2;MPP1;GCLM;KHNYN;KDM7A;RANBP10;CDR2;SLC6A8;CPOX;ALDH1L1;EPOR;MKRN1;CCND3;RAD23A;GLRX5;LAMP2;ARHGEF12;MFHAS1;CIR1,0.019023462270133164,0.013835245287369576,True,True,False,True,discordant
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_HYPOXIA,161,0.20868804067977503,0.9406447209982993,0.6043276661514683,MT1E;STC1;TES;SDC4;PAM;MT2A;GYS1;SLC37A4;MYH9;BGN;ETS1;AK4;PHKG1;PDK3;NEDD4L;P4HA1;GPI;IGFBP3;TGFBI;AMPD3;SDC3;TGM2;HK2;CXCR4;KIF5A;LXN;CHST3;FOXO3;COL5A1;GCNT2;NFIL3;TPD52;IRS2;PFKP;CDKN1A;GLRX;SRPX;SLC25A1,0.6568778979907264,0.6906601898873923,False,False,Huang_GSE214411,173,0.45823007089747103,2.2758099939544922,0.002403846153846154,ADM;IDS;SLC2A3;ERRFI1;SERPINE1;CDKN1A;JMJD6;PDK1;TIPARP;BTG1;CDKN1C;BHLHE40;IGFBP3;CCN2;FOSL2;PFKFB3;PIM1;IRS2;AKAP12;SLC6A6;DCN;VLDLR;SLC2A1;ANGPTL4;HAS1;HMOX1;ALDOA;FAM162A;VEGFA;GBE1;ENO1;NDRG1;TGFB3;IER3;SDC4;ATF3;KDM3A;ENO2;LDHA;TPST2;CITED2;P4HA1;RBPJ;ZFP36;SIAH2;F3;TGM2;AK4;PGK1;MXI1;MAFF;BNIP3L;XPNPEP1;UGP2;PGM1;FOS;EGFR;WSB1;SAP30;PGM2;KLF6;KLHL24;NFIL3;GPI;GRHPR;DDIT3;PDK3;NOCT;PRKCA;HK2;PLAUR;DTNA;GAPDH;RORA;CDKN1B,0.010993843447669306,0.006809090135330666,True,True,True,False,not_significant_in_both
Mareckova_E-MTAB-14039,dStromal_early,HALLMARK_IL2_STAT5_SIGNALING,150,0.2878567140647319,1.2752302213681674,0.0696594427244582,SPP1;IRF8;TNFSF10;IL18R1;PLSCR1;ENPP1;LIF;AHR;PRNP;SLC39A8;MAPKAPK2;LCLAT1;CCND2;TNFRSF21;GUCY1B1;P4HA1;MUC1;SYNGR2;GBP4;CDCP1;MYO1E;SLC1A5;SWAP70;IL1RL1;CDC6;TGM2;HK2;IGF1R;CA2;SPRED2;TNFRSF1B;ANXA4;TIAM1;MXD1;ITGAV;PENK;NFIL3;SPRY4;PRAF2;NRP1;COCH;SH3BGRL2,0.146484375,0.15922158337019018,True,True,Huang_GSE214411,167,0.360059576307755,1.7744924696556197,0.002506265664160401,MYC;EMP1;SLC2A3;PLAGL1;BMP2;IL18R1;CDKN1C;BHLHE40;IL2RB;CD48;PIM1;IRF8;IL1RL1;MXD1;IGF1R;DENND5A;HOPX;CD83;LRIG1;PHLDA1;IL3RA;XBP1;PLPP1;GABARAPL1;NDRG1;POU2F1;NFKBIZ;IFNGR1;SNX9;P4HA1;SOCS1;GLIPR2;CASP3;TGM2;MAFF;SLC1A5;MAPKAPK2;GADD45B;SPRED2;ITGAV;CAPN3;KLF6;NFIL3;CD44;GBP4;GPX4;AHNAK;IL4R;CCND3;MAP3K8;HK2;GSTO1;PLSCR1;ECM1;RORA;SMPDL3A;TWSG1;SPRY4;LIF;TNFRSF21;LCLAT1;SWAP70,0.010993843447669306,0.006809090135330666,True,True,True,True,concordant_positive
